City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
459,La Libertad,-2.2333,-80.9,74.8,85,100,8.63,EC,2022-02-08 05:13:27,light rain
460,Kitimat,54.0524,-128.6534,40.91,36,100,3.0,CA,2022-02-08 05:15:24,light rain
461,Puerto Vallarta,20.6204,-105.2307,69.71,88,0,0.0,MX,2022-02-08 05:15:00,clear sky
462,Makakilo City,21.3469,-158.0858,73.72,66,20,10.36,US,2022-02-08 05:15:25,few clouds
463,Coquimbo,-29.9533,-71.3436,62.33,88,0,3.44,CL,2022-02-08 05:15:25,clear sky
464,Baker City,44.7749,-117.8344,39.65,86,40,4.61,US,2022-02-08 05:15:09,scattered clouds
465,Kalemie,-5.9475,29.1947,69.76,86,100,1.19,CD,2022-02-08 05:15:26,overcast clouds
466,Abdulino,53.7,53.6667,12.56,96,100,3.38,RU,2022-02-08 05:15:26,overcast clouds
467,Launceston,-41.45,147.1667,80.62,41,75,5.75,AU,2022-02-08 05:15:27,broken clouds
468,Ternate,0.8,127.4,80.53,76,95,1.63,ID,2022-02-08 05:15:27,overcast clouds
469,Gladstone,-23.85,151.25,82.33,44,100,11.5,AU,2022-02-08 05:12:31,overcast clouds
470,Maracaju,-21.6144,-55.1683,60.82,58,0,5.08,BR,2022-02-08 05:15:28,clear sky
471,Mnogovershinnyy,53.9353,139.9242,9.68,82,100,5.53,RU,2022-02-08 05:15:28,overcast clouds
472,Fortaleza,-3.7227,-38.5247,81.21,78,40,5.75,BR,2022-02-08 05:15:29,scattered clouds
473,Dalby,-27.1833,151.2667,87.98,20,8,1.99,AU,2022-02-08 05:15:29,clear sky
474,Los Llanos De Aridane,28.6585,-17.9182,58.75,63,0,8.05,ES,2022-02-08 05:15:29,clear sky
475,Manta,-0.95,-80.7333,76.78,83,75,3.44,EC,2022-02-08 05:14:35,broken clouds
476,Ahipara,-35.1667,173.1667,77.07,90,68,5.86,NZ,2022-02-08 05:15:30,broken clouds
477,Nuuk,64.1835,-51.7216,-1.59,65,75,1.14,GL,2022-02-08 05:15:30,broken clouds
478,Whitehorse,60.7161,-135.0538,29.17,69,100,13.8,CA,2022-02-08 05:15:31,overcast clouds
479,Keetmanshoop,-26.5833,18.1333,70.72,73,89,2.3,NA,2022-02-08 05:15:31,overcast clouds
480,Barentu,15.1139,37.5928,63.23,62,2,3.24,ER,2022-02-08 05:15:32,clear sky
481,Panzhihua,26.5851,101.7128,63.59,39,6,2.98,CN,2022-02-08 05:15:32,clear sky
482,Pahrump,36.2083,-115.9839,53.31,21,0,0.36,US,2022-02-08 05:15:32,clear sky
483,Maceio,-9.6658,-35.7353,74.64,88,40,2.3,BR,2022-02-08 05:15:33,scattered clouds
484,Lebedyn,50.5852,34.4849,32.77,100,100,5.01,UA,2022-02-08 05:15:33,light snow
485,Mount Isa,-20.7333,139.5,91.17,43,75,8.05,AU,2022-02-08 05:11:32,broken clouds
486,Ilheus,-14.7889,-39.0494,75.22,90,84,1.28,BR,2022-02-08 05:15:34,broken clouds
487,Hit,33.6416,42.8251,50.54,66,11,6.69,IQ,2022-02-08 05:15:56,few clouds
488,Robertsport,6.7533,-11.3686,78.66,83,100,4.97,LR,2022-02-08 05:15:57,light rain
489,Darnah,32.767,22.6367,56.8,79,35,21.23,LY,2022-02-08 05:15:57,scattered clouds
490,Sorong,-0.8833,131.25,83.23,72,50,3.06,ID,2022-02-08 05:14:11,scattered clouds
491,Korla,41.7597,86.1469,28.33,38,5,3.42,CN,2022-02-08 05:15:58,clear sky
492,Yertsevo,60.7966,40.086,14.2,96,97,6.04,RU,2022-02-08 05:15:58,overcast clouds
493,Ostersund,63.1792,14.6357,28.62,93,20,8.05,SE,2022-02-08 05:15:59,few clouds
494,Ugoofaaru,5.6667,73.0,80.71,71,47,14.83,MV,2022-02-08 05:15:59,scattered clouds
495,Olafsvik,64.8945,-23.7142,31.32,92,100,40.44,IS,2022-02-08 05:12:05,snow
496,Peterhead,57.5058,-1.7981,45.0,73,74,15.35,GB,2022-02-08 05:16:00,broken clouds
497,Husavik,66.0449,-17.3389,30.11,76,98,15.05,IS,2022-02-08 05:16:00,overcast clouds
498,Abu Dhabi,24.4667,54.3667,68.11,61,40,12.66,AE,2022-02-08 05:12:51,scattered clouds
499,Mahebourg,-20.4081,57.7,82.69,78,75,12.66,MU,2022-02-08 05:16:01,broken clouds
500,Timra,62.487,17.3257,31.68,91,100,4.61,SE,2022-02-08 05:16:01,overcast clouds
501,San Quintin,30.4833,-115.95,59.52,40,0,0.43,MX,2022-02-08 05:17:02,clear sky
502,Christchurch,-43.5333,172.6333,67.48,70,40,11.5,NZ,2022-02-08 05:15:37,scattered clouds
503,Abu Kamal,34.4506,40.9171,54.34,50,96,7.96,SY,2022-02-08 05:17:02,overcast clouds
504,Matara,5.9485,80.5353,84.38,64,92,5.14,LK,2022-02-08 05:17:03,overcast clouds
505,Morehead,37.2711,-87.1764,29.14,88,100,0.0,US,2022-02-08 05:17:03,overcast clouds
506,San Ramon,37.7799,-121.978,57.9,69,0,4.61,US,2022-02-08 05:14:31,clear sky
507,Newton,42.337,-71.2092,42.55,95,100,4.61,US,2022-02-08 05:17:04,moderate rain
508,Saravena,6.9538,-71.8752,75.34,66,72,3.8,CO,2022-02-08 05:17:04,broken clouds
509,Ferme-Neuve,46.7001,-75.4493,24.58,98,100,2.93,CA,2022-02-08 05:17:05,overcast clouds
510,San Rafael,-34.6177,-68.3301,72.91,42,5,7.45,AR,2022-02-08 05:17:05,clear sky
511,Iracoubo,5.4802,-53.2011,76.33,87,99,8.99,GF,2022-02-08 05:17:05,overcast clouds
512,Collie,-33.3667,116.15,70.99,33,12,9.51,AU,2022-02-08 05:17:06,few clouds
513,Cardoso,-20.0819,-49.9142,69.75,94,84,4.32,BR,2022-02-08 05:17:06,broken clouds
514,Myitkyina,25.3833,97.4,73.51,35,0,2.91,MM,2022-02-08 05:17:07,clear sky
515,Mount Darwin,-16.7725,31.5838,66.69,90,15,1.83,ZW,2022-02-08 05:17:07,few clouds
516,Manono,-7.3,27.4167,68.86,97,100,2.33,CD,2022-02-08 05:17:08,overcast clouds
517,Nalut,30.3333,10.85,47.17,79,5,13.38,LY,2022-02-08 05:17:08,clear sky
518,Awjilah,29.1081,21.2869,55.54,29,3,7.54,LY,2022-02-08 05:17:09,clear sky
519,Kyabe,9.4515,18.9449,68.38,18,88,6.26,TD,2022-02-08 05:17:09,overcast clouds
520,Den Helder,52.9599,4.7593,49.95,89,40,21.99,NL,2022-02-08 05:14:54,scattered clouds
521,Ayame,5.6083,-3.1563,73.24,96,39,0.34,CI,2022-02-08 05:17:10,light rain
522,Rongcheng,30.634,117.8517,36.64,99,100,3.27,CN,2022-02-08 05:17:10,overcast clouds
523,Markova,48.6758,24.4138,31.59,94,100,12.21,UA,2022-02-08 05:17:11,light snow
524,Whitefish,48.4111,-114.3376,37.2,60,0,8.05,US,2022-02-08 05:17:11,clear sky
525,Ust-Ilimsk,58.0006,102.6619,-3.5,92,100,7.31,RU,2022-02-08 05:17:11,overcast clouds
526,Balkanabat,39.5108,54.3671,42.67,54,5,6.4,TM,2022-02-08 05:17:12,clear sky
527,Port Macquarie,-31.4333,152.9167,77.9,57,57,8.28,AU,2022-02-08 05:16:20,broken clouds
528,Kathmandu,27.7167,85.3167,53.82,71,40,2.3,NP,2022-02-08 05:15:58,mist
529,Aitape,-3.1374,142.3475,84.67,71,86,6.24,PG,2022-02-08 05:17:13,overcast clouds
530,Orangeburg,33.4918,-80.8557,43.09,92,100,3.44,US,2022-02-08 05:17:13,mist
531,Paris,48.8534,2.3488,47.1,87,100,6.91,FR,2022-02-08 05:16:19,overcast clouds
532,Bandarbeyla,9.4942,50.8122,77.38,60,1,18.28,SO,2022-02-08 05:17:14,clear sky
533,Rosenheim,47.8564,12.1225,35.69,79,51,6.78,DE,2022-02-08 05:15:06,broken clouds
534,Prestea,5.4327,-2.1428,73.49,98,53,1.16,GH,2022-02-08 05:17:15,broken clouds
535,Ambato,-1.2491,-78.6168,55.9,70,100,5.99,EC,2022-02-08 05:17:15,overcast clouds
536,Calama,-22.4667,-68.9333,48.69,23,0,17.27,CL,2022-02-08 05:16:35,clear sky
537,Villamontes,-21.25,-63.5,72.37,62,99,1.59,BO,2022-02-08 05:17:16,overcast clouds
538,La Ronge,55.1001,-105.2842,34.05,86,100,8.05,CA,2022-02-08 05:17:16,overcast clouds
539,Gazli,40.1333,63.45,40.23,55,62,0.87,UZ,2022-02-08 05:17:17,broken clouds
540,Naliya,23.2667,68.8333,72.64,65,1,5.3,IN,2022-02-08 05:17:17,clear sky
541,Vanavara,60.34,102.2797,-4.02,85,97,8.21,RU,2022-02-08 05:17:18,overcast clouds
542,Virginia Beach,36.8529,-75.978,42.03,95,100,1.99,US,2022-02-08 05:13:14,overcast clouds
543,Mahon,39.8885,4.2658,48.76,66,0,17.27,ES,2022-02-08 05:17:19,clear sky
544,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,72.54,100,100,1.95,BR,2022-02-08 05:17:19,heavy intensity rain
545,Elko,41.0002,-115.5012,32.23,60,5,4.41,US,2022-02-08 05:15:28,clear sky
546,Roma,43.2128,-75.4557,26.64,93,0,0.0,US,2022-02-08 05:17:19,clear sky
547,Terrace Bay,48.7834,-87.1,2.82,86,100,4.83,CA,2022-02-08 05:16:31,overcast clouds
548,Newport,51.5877,-2.9984,52.45,82,100,17.96,GB,2022-02-08 05:18:20,overcast clouds
549,Laguna,38.421,-121.4238,57.31,80,0,0.0,US,2022-02-08 05:18:20,clear sky
550,Dunhua,43.3725,128.2425,23.22,66,46,7.34,CN,2022-02-08 05:18:21,scattered clouds
551,Malacacheta,-17.8422,-42.0767,65.68,96,88,2.15,BR,2022-02-08 05:18:21,overcast clouds
552,Mwense,-10.3845,28.698,65.03,97,99,2.08,ZM,2022-02-08 05:18:22,light rain
553,Lat Yao,15.751,99.7893,97.52,32,8,2.98,TH,2022-02-08 05:18:22,clear sky
554,Sovetskiy,61.3614,63.5842,-2.45,98,96,5.73,RU,2022-02-08 05:18:23,overcast clouds
555,Les Cayes,18.2,-73.75,74.25,81,28,5.32,HT,2022-02-08 05:18:23,scattered clouds
556,Santa Isabel,-23.3156,-46.2214,69.1,98,100,1.63,BR,2022-02-08 05:13:28,overcast clouds
557,Lundazi,-12.2929,33.1782,64.62,90,58,2.57,ZM,2022-02-08 05:18:24,broken clouds
558,Ciawi,-7.5117,107.9767,79.0,66,97,5.61,ID,2022-02-08 05:18:24,overcast clouds
559,Raga,8.4596,25.678,59.65,23,80,3.96,SS,2022-02-08 05:18:25,broken clouds
560,Henties Bay,-22.116,14.2845,69.85,89,100,3.4,NA,2022-02-08 05:18:25,light rain
561,Kysyl-Syr,63.8986,122.7617,-18.31,93,100,4.79,RU,2022-02-08 05:18:26,overcast clouds
562,Senador Jose Porfirio,-2.5908,-51.9542,73.35,97,89,2.21,BR,2022-02-08 05:18:26,overcast clouds
563,Merced,37.1666,-120.7516,52.29,62,0,4.52,US,2022-02-08 05:17:36,clear sky
564,Novosokolniki,56.3463,30.1578,28.96,90,100,12.75,RU,2022-02-08 05:18:26,overcast clouds
565,Antequera,37.0194,-4.5612,46.94,87,0,6.44,ES,2022-02-08 05:18:27,clear sky
566,Zyryanka,65.75,150.85,-32.87,97,60,2.04,RU,2022-02-08 05:18:27,broken clouds
567,Pundaguitan,6.3711,126.1689,80.71,81,63,14.56,PH,2022-02-08 05:18:28,broken clouds
568,North Bend,43.4065,-124.2243,50.94,100,100,5.75,US,2022-02-08 05:16:07,mist
569,Cascais,38.6979,-9.4215,57.06,41,0,11.01,PT,2022-02-08 05:18:28,clear sky
570,Sistranda,63.7256,8.834,37.9,72,100,32.44,NO,2022-02-08 05:18:29,overcast clouds
571,Kibaya,-5.3,36.5667,60.28,91,100,1.97,TZ,2022-02-08 05:18:29,overcast clouds
572,Tiznit,29.5833,-9.5,59.7,24,0,10.29,MA,2022-02-08 05:18:30,clear sky
573,Solec Kujawski,53.0837,18.2257,36.68,62,40,11.5,PL,2022-02-08 05:18:30,scattered clouds
574,Turayf,31.6725,38.6637,35.85,93,0,9.22,SA,2022-02-08 05:18:31,clear sky
575,Requena,39.4883,-1.1004,40.78,71,1,3.38,ES,2022-02-08 05:18:31,clear sky
576,Ponta Delgada,37.7333,-25.6667,59.5,77,20,3.44,PT,2022-02-08 05:18:32,few clouds
577,Honningsvag,70.9821,25.9704,29.95,80,43,21.85,NO,2022-02-08 05:18:32,scattered clouds
578,Omaha,41.2586,-95.9378,44.06,54,0,10.36,US,2022-02-08 05:15:03,clear sky
579,Shrewsbury,52.7101,-2.7521,52.68,90,75,11.5,GB,2022-02-08 05:18:33,broken clouds
580,Imeni Poliny Osipenko,52.4201,136.4853,3.81,88,100,3.29,RU,2022-02-08 05:18:33,overcast clouds
581,Ariogala,55.2667,23.4667,33.71,76,62,9.33,LT,2022-02-08 05:18:33,broken clouds
582,Ranong,9.9658,98.6348,87.73,52,63,5.3,TH,2022-02-08 05:18:34,broken clouds
583,Traralgon,-38.1833,146.5333,79.9,33,40,6.85,AU,2022-02-08 05:18:34,scattered clouds
584,Fairbanks,64.8378,-147.7164,-1.86,70,20,5.75,US,2022-02-08 05:15:27,few clouds
585,North Myrtle Beach,33.816,-78.68,44.02,94,100,8.05,US,2022-02-08 05:18:35,overcast clouds
586,Rio Grande,-32.035,-52.0986,62.94,82,1,11.23,BR,2022-02-08 05:18:35,clear sky
587,Sorland,67.667,12.6934,35.67,93,100,26.26,NO,2022-02-08 05:18:36,light rain
588,Dubna,56.7333,37.1667,30.92,88,100,7.25,RU,2022-02-08 05:18:36,overcast clouds
589,Opportunity,47.6499,-117.2399,36.12,81,0,3.44,US,2022-02-08 05:18:37,clear sky
590,Magnitka,55.3475,59.6961,7.52,93,91,2.53,RU,2022-02-08 05:18:37,overcast clouds
591,Raudeberg,61.9875,5.1352,41.67,90,100,10.0,NO,2022-02-08 05:18:38,overcast clouds
592,Russell,32.3502,-85.1999,44.2,91,0,3.44,US,2022-02-08 05:15:26,clear sky
593,Altay,47.8667,88.1167,14.09,67,2,0.29,CN,2022-02-08 05:18:38,clear sky
594,Dunedin,-45.8742,170.5036,64.8,62,1,5.01,NZ,2022-02-08 05:19:39,clear sky
595,Okhotsk,59.3833,143.3,12.67,78,100,6.91,RU,2022-02-08 05:19:39,overcast clouds
596,Atbasar,51.8,68.3333,10.62,96,86,7.63,KZ,2022-02-08 05:19:40,overcast clouds
597,Taltal,-25.4,-70.4833,66.27,80,2,0.56,CL,2022-02-08 05:19:40,clear sky
598,Broken Hill,-31.95,141.4333,88.83,19,53,10.42,AU,2022-02-08 05:19:41,broken clouds
599,Beaverlodge,55.2166,-119.4361,36.75,66,18,13.4,CA,2022-02-08 05:17:38,few clouds
600,Ulladulla,-35.35,150.4667,72.09,60,85,7.87,AU,2022-02-08 05:19:41,overcast clouds
601,Laredo,27.5064,-99.5075,50.85,43,0,0.0,US,2022-02-08 05:19:42,clear sky
602,Tselinnoye,53.0833,85.6667,9.97,89,42,1.1,RU,2022-02-08 05:19:42,scattered clouds
603,Pop,40.8736,71.1089,39.69,73,100,3.0,UZ,2022-02-08 05:19:43,overcast clouds
604,Bardiyah,31.7561,25.0865,54.55,53,83,19.62,LY,2022-02-08 05:19:43,broken clouds
605,Zhigalovo,54.8097,105.1578,13.41,83,100,3.96,RU,2022-02-08 05:19:43,overcast clouds
606,Homer,59.6425,-151.5483,31.89,86,100,6.91,US,2022-02-08 05:19:44,mist
607,Sinegorye,62.0788,150.477,-12.21,81,100,0.63,RU,2022-02-08 05:19:44,overcast clouds
608,Adeje,28.1227,-16.726,67.08,38,52,3.24,ES,2022-02-08 05:19:45,broken clouds
609,Kolochava,48.4285,23.6959,17.94,96,74,4.72,UA,2022-02-08 05:19:45,broken clouds
610,Kecel,46.5253,19.2519,35.92,67,6,22.24,HU,2022-02-08 05:19:46,clear sky
611,Bilibino,68.0546,166.4372,-18.83,72,2,4.36,RU,2022-02-08 05:19:46,clear sky
612,Palafrugell,41.9174,3.1631,51.42,84,12,1.01,ES,2022-02-08 05:19:47,few clouds
613,Guiratinga,-16.3494,-53.7583,69.78,93,80,1.01,BR,2022-02-08 05:19:47,broken clouds
614,Taft,31.7471,54.2088,37.35,38,0,6.91,IR,2022-02-08 05:19:48,clear sky
615,Katherine,-14.4667,132.2667,93.52,52,0,3.44,AU,2022-02-08 05:19:48,clear sky
616,Ossora,59.2353,163.0719,10.67,92,100,8.37,RU,2022-02-08 05:19:49,overcast clouds
617,Muros,42.7762,-9.0603,50.23,86,7,6.11,ES,2022-02-08 05:19:49,clear sky
618,Novyy Urengoy,66.0833,76.6333,-8.64,95,100,12.55,RU,2022-02-08 05:18:07,overcast clouds
619,Luganville,-15.5333,167.1667,78.93,92,100,5.82,VU,2022-02-08 05:19:49,moderate rain
620,Eureka,40.8021,-124.1637,48.92,90,87,1.01,US,2022-02-08 05:15:26,overcast clouds
621,Lakes Entrance,-37.8811,147.981,78.57,66,87,11.07,AU,2022-02-08 05:18:36,overcast clouds
622,Fort Nelson,58.8053,-122.7002,2.79,85,100,6.91,CA,2022-02-08 05:19:50,light snow
623,Pabrade,55.0,25.7833,32.43,94,95,7.45,LT,2022-02-08 05:19:51,overcast clouds
624,Najran,17.4924,44.1277,52.45,32,13,2.15,SA,2022-02-08 05:19:51,few clouds
625,Novaya Igirma,57.1334,103.9112,7.12,87,100,5.5,RU,2022-02-08 05:19:52,overcast clouds
626,Porgera,-5.4667,143.2,52.7,92,100,2.06,PG,2022-02-08 05:19:52,light rain
627,Ust-Uda,54.1742,103.0304,14.04,81,100,7.65,RU,2022-02-08 05:19:53,overcast clouds
628,Kroonstad,-27.6504,27.2349,61.75,69,92,2.42,ZA,2022-02-08 05:19:53,overcast clouds
629,Esfarayen,37.0765,57.5101,24.46,43,18,2.44,IR,2022-02-08 05:19:53,few clouds
630,Sechura,-5.5569,-80.8222,72.41,74,100,9.48,PE,2022-02-08 05:19:54,overcast clouds
631,Adrar,20.5022,-10.0711,63.23,12,82,10.04,MR,2022-02-08 05:19:54,broken clouds
632,Hailun,47.45,126.9333,14.32,86,95,2.68,CN,2022-02-08 05:19:55,overcast clouds
633,Chapais,49.7834,-74.8492,10.18,95,98,7.67,CA,2022-02-08 05:19:55,overcast clouds
634,Santa Cruz Cabralia,-16.2781,-39.0247,79.03,89,75,4.61,BR,2022-02-08 05:17:05,broken clouds
635,Songjianghe,42.1859,127.479,24.44,57,15,5.88,CN,2022-02-08 05:19:56,few clouds
636,Swellendam,-34.0226,20.4417,64.78,68,1,1.81,ZA,2022-02-08 05:19:56,clear sky
637,Bekhtery,46.251,32.2927,39.0,90,100,5.5,UA,2022-02-08 05:19:57,overcast clouds
638,Alihe,50.5667,123.7167,18.19,51,18,2.28,CN,2022-02-08 05:20:57,few clouds
639,High Rock,26.6208,-78.2833,66.22,71,0,9.06,BS,2022-02-08 05:20:58,clear sky
640,Wairoa,-39.0333,177.3667,70.56,92,100,5.01,NZ,2022-02-08 05:20:58,overcast clouds
641,Newtownards,54.5924,-5.6909,48.52,87,20,11.5,GB,2022-02-08 05:20:58,few clouds
642,Kandalaksha,67.162,32.4123,14.22,98,99,1.9,RU,2022-02-08 05:20:59,overcast clouds
643,Kapit,2.0167,112.9333,88.54,63,98,0.58,MY,2022-02-08 05:20:59,overcast clouds
644,Marystown,47.1666,-55.1483,28.85,100,100,12.17,CA,2022-02-08 05:21:00,overcast clouds
645,Bogovarovo,58.9785,47.0246,5.68,99,86,5.88,RU,2022-02-08 05:21:00,overcast clouds
646,Oeiras,-7.0253,-42.1311,74.89,82,47,1.66,BR,2022-02-08 05:21:00,scattered clouds
647,Fremont,37.5483,-121.9886,59.97,60,0,3.44,US,2022-02-08 05:18:49,clear sky
648,Katobu,-4.9408,122.5276,86.07,66,73,4.47,ID,2022-02-08 05:21:01,heavy intensity rain
649,Skibbereen,51.55,-9.2667,53.11,92,85,19.84,IE,2022-02-08 05:21:02,overcast clouds
650,Kaeo,-35.1,173.7833,77.32,93,86,7.49,NZ,2022-02-08 05:21:02,overcast clouds
651,Redcliffe,-27.2307,153.0973,84.49,54,0,12.66,AU,2022-02-08 05:20:40,clear sky
652,Hirado,33.3597,129.5531,49.39,58,98,11.95,JP,2022-02-08 05:21:03,overcast clouds
653,Saint George,37.1041,-113.5841,52.36,37,0,3.0,US,2022-02-08 05:17:16,clear sky
654,Mubi,10.2676,13.2644,64.15,24,25,2.39,NG,2022-02-08 05:21:03,scattered clouds
655,Richards Bay,-28.783,32.0377,73.33,80,15,4.99,ZA,2022-02-08 05:17:02,few clouds
656,Phonhong,18.5007,102.4166,87.62,36,9,1.1,LA,2022-02-08 05:21:04,clear sky
657,Bonthe,7.5264,-12.505,75.52,93,76,5.5,SL,2022-02-08 05:21:04,broken clouds
658,Zeya,53.75,127.2667,8.04,68,17,2.04,RU,2022-02-08 05:21:05,few clouds
659,Padilla,3.2204,-76.3139,67.57,97,100,1.03,CO,2022-02-08 05:21:05,heavy intensity rain
660,Buriti Bravo,-5.8372,-43.8336,69.98,97,39,2.46,BR,2022-02-08 05:21:06,scattered clouds
661,Port Augusta,-32.5,137.7667,89.71,22,94,11.43,AU,2022-02-08 05:21:06,overcast clouds
662,Ilhabela,-23.7781,-45.3581,73.09,86,84,1.88,BR,2022-02-08 05:21:06,broken clouds
663,Muzhi,65.3667,64.6667,-8.25,100,100,5.32,RU,2022-02-08 05:21:07,overcast clouds
664,Arbagar,51.9438,116.2805,10.2,91,100,0.78,RU,2022-02-08 05:21:07,light snow
665,Dickinson,29.4608,-95.0513,52.95,53,0,9.22,US,2022-02-08 05:20:47,clear sky
666,Agara,42.0376,43.8238,21.65,83,17,2.51,GE,2022-02-08 05:21:08,few clouds
667,Labuhan,-6.8844,112.2051,85.28,70,47,9.35,ID,2022-02-08 05:21:08,scattered clouds
668,Vega De Alatorre,20.0333,-96.6333,59.31,90,99,24.52,MX,2022-02-08 05:21:09,overcast clouds
669,Poum,-20.2333,164.0167,81.81,86,100,26.51,NC,2022-02-08 05:21:09,overcast clouds
670,Sibu,2.3,111.8167,89.91,62,40,4.61,MY,2022-02-08 05:21:10,scattered clouds
671,Waddan,29.1614,16.139,51.35,41,98,6.04,LY,2022-02-08 05:21:10,overcast clouds
672,Kununurra,-15.7667,128.7333,94.98,52,100,3.44,AU,2022-02-08 05:21:10,overcast clouds
673,Miass,55.045,60.1083,5.36,92,90,2.82,RU,2022-02-08 05:21:11,overcast clouds
674,Vanimo,-2.6741,141.3028,84.31,72,100,4.56,PG,2022-02-08 05:21:11,overcast clouds
675,Corinto,37.9407,22.9573,53.64,70,72,16.96,GR,2022-02-08 05:21:12,broken clouds
676,Khudumelapye,-23.8833,24.75,67.33,54,4,5.26,BW,2022-02-08 05:21:12,clear sky
677,Sawtell,-30.3833,153.1,77.02,57,15,10.36,AU,2022-02-08 05:21:13,few clouds
678,Grand-Santi,4.25,-54.3833,71.31,100,67,2.19,GF,2022-02-08 05:21:13,broken clouds
679,Osakarovka,50.565,72.5692,10.76,97,90,5.14,KZ,2022-02-08 05:21:13,overcast clouds
680,Tashtagol,52.7657,87.8894,22.12,74,56,1.52,RU,2022-02-08 05:21:14,broken clouds
681,Belyy Yar,53.6039,91.3903,-4.11,84,57,0.0,RU,2022-02-08 05:21:15,mist
682,Tecpan,14.7623,-90.9947,51.12,97,58,3.87,GT,2022-02-08 05:21:15,broken clouds
683,Konya,38.1667,32.5,33.28,95,86,9.89,TR,2022-02-08 05:22:16,overcast clouds
684,Gajendragarh,15.7333,75.9833,79.56,43,42,1.72,IN,2022-02-08 05:22:16,scattered clouds
685,Ongandjera,-17.8833,15.0667,68.5,80,89,6.6,NA,2022-02-08 05:22:16,light rain
686,Masingbi,8.7833,-11.95,67.91,95,28,2.24,SL,2022-02-08 05:22:17,scattered clouds
687,Mirnyy,62.5353,113.9611,-12.77,76,100,7.0,RU,2022-02-08 05:22:17,overcast clouds
688,Ashqelon,31.6693,34.5715,55.4,62,30,6.38,IL,2022-02-08 05:22:18,scattered clouds
